"imfcode","country","year","AMCType","AMCAnyCreated","NumAMCOpNoNA","NumAMCCountryNoNA","NumAMCCountryLagNoNA","F1","F2","F3","F4","F5"
628,"CHAD",1981,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1982,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1983,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1984,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1985,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1986,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1987,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1988,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1989,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1992,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1993,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1994,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1995,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1996,"None",0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
111,"UNITED STATES",2011,"Decentralised",0,1,5,5,"DI/AMC",NA,NA,NA,NA
138,"NETHERLANDS",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
628,"CHAD",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
632,"COMOROS",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1992,"None",0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1993,"None",0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1994,"None",0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
634,"CONGO, REPUBLIC OF",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
111,"UNITED STATES",2012,"Decentralised",0,1,5,5,"DI/AMC",NA,NA,NA,NA
138,"NETHERLANDS",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1991,"None",0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1992,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1993,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1994,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1995,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1996,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1997,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1998,"None",0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
636,"CONGO, THE DEMOCRATIC REPUBLIC OF",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1988,"None",0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1989,"None",0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1990,"None",0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1991,"None",0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1992,"None",0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
638,"BENIN",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1985,"None",0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
642,"EQUATORIAL GUINEA",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1993,"None",0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
643,"ERITREA",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1994,"None",0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1995,"None",0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
644,"ETHIOPIA",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
138,"NETHERLANDS",2012,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
646,"GABON",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1985,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1986,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1987,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1988,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1989,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1990,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1991,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1992,"None",0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
648,"GAMBIA",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
